,ConstituentID,Classification,DateAcquired,Cataloged,ObjectID,Height(cm),Width(cm)
1739,6015.0,Design,01/04/1934,Y,2753,11.4,
116241,21398.0,Print,08/10/2008,Y,192955,6.6,6.5
32920,7521.0,Drawing,10/10/2000,Y,36055,125.1,69.8
70916,4677.0,Print,10/01/1974,N,77931,56.9,56.7
56356,2471.0,Print,06/04/1954,Y,61641,24.2,17.1
65579,710.0,Print,12/11/1996,Y,71984,11.7,24.2
91679,4415.0,Video,01/07/1997,N,120476,,
27662,23323.0,Illustrated Book,24/01/2001,N,30075,21.6,14.5
112110,6621.0,Multiple,19/02/2014,Y,175659,0.0,0.0
89067,33388.0,Architecture,06/02/2008,Y,111254,91.4402,135.2553
103862,710.0,Print,03/10/2012,N,150699,22.7,16.3
116774,5145.0,Photograph,28/05/2015,Y,194053,,
87735,32313.0,Film,,Y,107631,,
89869,2943.0,Drawing,08/04/2008,Y,116348,44.4500889,33.02006604
103668,710.0,Print,03/10/2012,Y,150505,30.5,25.8
60663,3660.0,Print,11/10/1950,N,66474,47.5,34.2
42723,5456.0,Photograph,27/03/1985,Y,46597,30.5,22.1
628,7166.0,Mies van der Rohe Archive,11/01/1966,Y,783,76.2002,50.8001
124608,8595.0,Photograph,26/10/2017,Y,277433,5.08001016,5.08001016
48641,3650.0,Photograph,15/10/1992,Y,52910,28.0,35.6
31070,1490.0,Drawing,24/04/1950,Y,33773,20.3,26.7
91619,35634.0,Video,27/09/2005,N,120394,,
127975,30876.0,Drawing,04/04/2019,Y,299275,,
32494,5349.0,Drawing,05/05/1993,Y,35530,378.5,200.7
67387,4609.0,Print,19/12/1956,Y,74030,55.2,37.8
19027,665.0,Illustrated Book,06/10/1964,Y,21379,12.9,9.3
29175,6532.0,Illustrated Book,06/10/1964,N,31598,32.3,24.7
26844,4514.0,Illustrated Book,06/10/1964,N,29247,35.7,25.9
14014,2204.0,Illustrated Book,15/11/1950,N,16154,18.0,24.8
53687,60.0,Photograph,01/05/1968,N,58287,18.6,21.6
7287,1089.0,Design,18/10/1967,Y,8981,39.7,30.1
44625,1777.0,Photograph,05/05/1970,Y,48654,11.7,17.3
34925,6378.0,Drawing,13/05/1980,Y,38556,75.9,56.8
9535,2719.0,Illustrated Book,20/05/1952,N,11392,32.0,25.8
63717,137.0,Print,06/06/1967,Y,69901,45.0,44.8
36753,229.0,Photograph,06/03/1968,N,40458,,
15393,3528.0,Illustrated Book,18/01/1983,Y,17609,19.8,19.9
67728,209.0,Print,28/10/1969,Y,74453,57.5,37.6
111092,153.0,Print,07/10/1975,Y,172388,40.1,50.4
74257,22870.0,Photograph,14/06/2001,Y,82469,27.5,21.5
91115,710.0,Print,08/10/2008,Y,119541,25.3,20.2
20970,1081.0,Illustrated Book,06/10/1964,N,23333,20.0,27.7
125755,3263.0,Illustrated Book,24/01/2001,N,284665,0.0,0.0
125349,41280.0,Sculpture,16/04/2018,Y,283693,40.64008128,0.0
38704,229.0,Photograph,06/03/1968,N,42411,,
95059,5117.0,(not assigned),08/10/2008,N,131542,9.0,20.0
10233,97.0,Illustrated Book,09/05/1975,N,12150,21.0,43.1
10677,2801.0,Illustrated Book,06/04/1965,N,12602,6.5,5.0
59285,819.0,Print,10/01/1974,N,64953,43.5,61.2
42703,5424.0,Photograph,07/03/1972,N,46576,17.7,17.7
77117,3455.0,Photograph,13/06/2002,Y,86042,16.5,24.4
67953,4530.0,Print,28/10/1969,Y,74698,76.2,56.9
111319,5030.0,Photograph,24/10/2013,Y,173474,24.4,19.5
58027,5910.0,Print,11/07/1946,Y,63515,51.7,39.8
124914,6520.0,Illustrated Book,,N,279857,19.1,21.4
31487,5640.0,Drawing,28/04/1981,Y,34247,27.9,21.6
38757,229.0,Photograph,06/03/1968,Y,42465,,
117604,5933.0,Drawing,03/06/2015,Y,196338,28.25755652,20.95504191
26659,4016.0,Illustrated Book,06/10/1964,Y,29062,29.3,19.5
10869,4510.0,Illustrated Book,04/06/1985,N,12796,24.0,14.6
30526,3332.0,Drawing,18/04/1935,Y,33149,61.0,48.3
86080,740.0,Photograph,12/10/2006,Y,104292,22.2,19.2
75975,710.0,Print,18/06/2008,Y,84639,25.0,20.0
72064,5360.0,Painting,26/05/1949,Y,79419,161.6,156.2
11418,1752.0,Illustrated Book,12/05/1970,Y,13392,20.8,17.3
113818,30166.0,Print,02/10/2014,Y,184720,66.0,111.1
107878,23308.0,Illustrated Book,24/01/2001,Y,164384,15.0,10.5
108741,33825.0,Illustrated Book,07/02/2012,Y,166483,26.9,21.0
114973,7166.0,Mies van der Rohe Archive,,N,187435,40.64008128,41.91008382
30761,733.0,Drawing,19/02/1988,Y,33415,132.4,92.7
78555,6287.0,Photograph,10/04/2003,Y,88098,33.6,22.6
120573,5145.0,Photograph,28/05/2015,Y,204734,25.4000508,17.78003556
98699,8059.0,Mies van der Rohe Archive,,N,139751,35.24257049,76.2001524
88136,32655.0,Design,05/06/2007,N,109242,7.9375,10.16
9995,2832.0,Illustrated Book,05/03/1970,N,11906,39.8,61.5
84772,8139.0,Photograph,20/10/2005,Y,100526,35.0,28.0
49179,208.0,Photograph,13/11/1973,N,53472,37.5,37.8
37944,229.0,Photograph,06/03/1968,Y,41650,,
118655,4160.0,Print,27/10/2015,Y,199795,37.5,28.6
90961,710.0,Print,08/10/2008,Y,119383,18.2,14.7
31636,4514.0,Drawing,27/02/1935,Y,34397,19.4,26.0
74575,2648.0,Photograph,07/01/1964,N,82961,8.3,6.5
98008,6288.0,Drawing,12/05/2010,Y,137425,30.16256033,40.32258065
9298,2686.0,Illustrated Book,19/03/1956,Y,11123,18.7,16.2
98319,,Installation,08/10/2008,N,138033,22.3,20.3
32058,5804.0,Drawing,08/02/1966,Y,34927,33.0,25.7
39433,229.0,Photograph,06/03/1968,Y,43189,,
123697,1048.0,Print,18/10/2017,Y,273286,27.0,32.0
114701,3030.0,Drawing,12/05/2010,Y,186413,10.16002032,14.60502921
77272,1940.0,Drawing,21/11/1989,Y,86298,35.2426,27.9401
105105,665.0,Illustrated Book,06/10/1964,Y,155524,6.8,6.3
114146,1533.0,Photograph,08/05/2014,N,185124,21.7487935,28.41630683
113383,5634.0,Periodical,,Y,183698,28.5,18.5
55551,3048.0,Print,10/02/1977,Y,60733,82.1,78.3
124456,8595.0,Photograph,26/10/2017,Y,277281,5.08001016,5.08001016
129385,8595.0,Photograph,,Y,405188,,
53049,2002.0,Photograph,12/10/2000,Y,57616,24.6,16.1
117864,7122.0,Print,08/06/2016,Y,198331,37.8,57.0
35786,229.0,Photograph,06/03/1968,N,39491,,
9616,1104.0,Illustrated Book,22/05/1991,Y,11500,33.0,24.5
60775,429.0,Print,24/05/1951,Y,66591,32.3,24.4
72823,3834.0,Painting,25/10/1985,Y,80508,30.4,35.4
94019,1000.0,Photograph,11/05/2009,Y,128828,24.0,18.0
67339,1633.0,Print,09/11/1965,Y,73968,36.5,27.9
20193,1055.0,Illustrated Book,06/10/1964,N,22556,29.7,22.3
26674,4016.0,Illustrated Book,06/10/1964,Y,29077,28.5,21.7
128459,131253.0,Photograph,12/11/2019,Y,397779,18.0975362,17.78003556
74031,22592.0,Design,11/05/2001,Y,82169,2.6,4.1275
89176,8595.0,Photograph,11/10/2007,Y,111521,8.0,5.4
41724,1777.0,Photograph,13/04/1933,Y,45555,10.7,15.3
13599,890.0,Illustrated Book,11/04/1967,N,15720,29.7,19.0
45551,734.0,Photograph,07/05/1942,N,49679,13.9,22.7
55070,3669.0,Print,15/01/1987,Y,60210,74.6,53.9
100287,7166.0,Mies van der Rohe Archive,,Y,142932,20.95504191,29.21005842
4705,3898.0,Design,10/05/1966,N,6279,,
11258,5679.0,Illustrated Book,14/05/1987,N,13210,25.3,18.7
42363,3.0,Photograph,07/03/1972,N,46225,37.2,55.9
26179,3832.0,Illustrated Book,06/10/1964,N,28582,35.0,25.6
65656,5349.0,Print,10/01/1974,Y,72068,24.0,22.7
57440,4084.0,Print,11/02/1964,N,62847,,
26218,3832.0,Illustrated Book,06/10/1964,N,28621,8.2,6.9
36993,229.0,Photograph,06/03/1968,Y,40698,,
30166,3963.0,Illustrated Book,13/12/1967,N,32658,,
71314,8383.0,Painting,21/10/1999,Y,78436,120.0152,188.2779
15821,5910.0,Illustrated Book,04/11/1992,N,18057,27.0,17.9
62746,4707.0,Print,30/09/1954,Y,68854,11.7,15.9
91304,710.0,Print,08/10/2008,Y,119730,30.0,20.7
119202,6459.0,Frank Lloyd Wright Archive,,N,200772,46.67259335,105.0927102
112859,5992.0,Audio,08/10/2008,N,180284,0.0,0.0
3522,6502.0,Design,11/04/1972,Y,4979,102.9,72.4
54811,4443.0,Print,07/01/1964,N,59939,24.5,39.4
120581,5145.0,Photograph,28/05/2015,Y,204742,25.4000508,17.78003556
78850,25523.0,Drawing,10/12/2002,N,88547,14.9225,20.955
117874,6014.0,Design,19/10/2015,N,198365,19.0500381,22.22504445
122781,6191.0,Photograph,,N,222250,0.0,0.0
41310,2002.0,Photograph,12/02/1975,Y,45121,14.9,22.5
57806,1559.0,Print,02/07/1934,Y,63266,19.3,25.1
28545,5318.0,Illustrated Book,06/10/1964,N,30960,29.3,24.4
37886,229.0,Photograph,06/03/1968,N,41592,,
65433,107.0,Print,17/10/1978,Y,71822,75.0,54.0
54493,710.0,Print,21/01/1982,Y,59591,17.6,12.4
17428,6453.0,Illustrated Book,28/10/1980,N,19751,24.7,17.3
74714,5749.0,Photograph,16/01/1941,Y,83101,15.4,20.1
14924,23323.0,Illustrated Book,24/01/2001,N,17116,16.9863,12.7
27039,24369.0,Illustrated Book,24/01/2001,N,29444,17.1,11.4
74048,3821.0,Drawing,08/05/2001,Y,82217,58.7376,46.3551
7364,303.0,Illustrated Book,15/01/1981,N,9062,24.7,16.0
67559,227.0,Print,04/12/1967,N,74230,53.7,72.5
77662,4363.0,Photograph,16/01/1941,Y,86804,42.5451,52.7051
11436,2229.0,Illustrated Book,03/05/1977,Y,13411,18.0,12.5
95501,37004.0,Multiple,08/10/2008,N,132181,10.0,12.0
18660,542.0,Illustrated Book,06/10/1964,Y,21002,3.4,6.2
66273,3779.0,Print,10/12/1963,N,72769,24.7,31.8
202,696.0,Architecture,27/05/1987,Y,278,41.5926,38.7351
29047,5318.0,Illustrated Book,06/10/1964,N,31468,31.2,23.9
76555,3302.0,Drawing,19/12/1956,Y,85272,16.51,17.4625
893,177.0,Design,08/01/1980,N,1310,8.89,22.86
8964,4823.0,Illustrated Book,23/01/1979,N,10724,51.0,32.5
99549,8595.0,Photograph,07/10/2010,Y,141188,6.0,9.0
57439,4430.0,Print,06/04/1954,Y,62845,35.5,25.2
125652,23495.0,Illustrated Book,24/01/2001,N,284418,10.0,14.0
63488,3975.0,Print,10/01/1974,Y,69642,91.5,61.5
13870,4945.0,Illustrated Book,07/10/1985,N,15997,30.1,34.2
101738,38839.0,Print,07/03/2011,Y,146446,68.5,53.2
62907,4707.0,Print,11/05/1965,N,69016,25.3,16.5
4631,828.0,Design,04/12/1957,Y,6201,127.9,89.2
57866,5116.0,Print,06/04/1954,N,63331,71.0,42.0
14787,6624.0,Illustrated Book,02/03/1959,Y,16970,22.7,17.5
43172,169.0,Photograph,21/04/1976,N,47084,15.3,20.0
33647,4546.0,Drawing,22/12/1986,Y,36999,17.9,24.5
122447,13012.0,Design,21/03/2018,Y,220946,107.9502159,70.48514097
97944,,Print,08/10/2008,N,137186,42.8,30.5
75400,3072.0,Photograph,13/12/2001,Y,84009,33.6,24.3
97656,,(not assigned),08/10/2008,N,136759,0.0,0.0
58868,1228.0,Print,02/10/1984,Y,64481,22.6,18.6
111742,1634.0,Illustrated Book,11/12/1968,Y,174583,22.5,14.5
1055,10027.0,Design,17/03/1948,Y,1834,12.7,
16808,3814.0,Illustrated Book,29/09/1949,N,19106,3.5,6.5
33005,2839.0,Drawing,15/03/1983,Y,36162,75.8,56.2
116333,7166.0,Mies van der Rohe Archive,,N,193231,15.24003048,21.59004318
113298,5634.0,Periodical,,N,183613,27.5,18.2
56151,4609.0,Print,20/05/1952,Y,61396,31.4,22.3
81071,5293.0,Print,08/12/1939,Y,94428,54.0,44.3
125087,3030.0,Multiple,23/05/2018,Y,282273,28.8,23.0
91195,710.0,Print,08/10/2008,Y,119621,25.0,20.2
59020,942.0,Print,07/11/1952,Y,64666,28.9,19.3
77212,6261.0,Drawing,27/01/1942,Y,86207,28.57505715,41.91008382
70682,5975.0,Print,10/01/1974,N,77683,56.0,56.0
114209,1533.0,Photograph,08/05/2014,N,185187,21.7487935,28.41630683
6623,8254.0,Design,10/12/1999,Y,8305,29.6,20.8
91966,7817.0,Drawing,10/05/2005,Y,121334,19.68503937,38.73507747
110209,41829.0,Print,07/02/2013,N,169425,,
26008,3832.0,Illustrated Book,06/10/1964,N,28411,27.0,21.5
118219,5144.0,Design,19/10/2015,Y,198743,29.84505969,20.95504191
10627,1975.0,Illustrated Book,06/04/1965,N,12550,10.0,9.2
91274,710.0,Print,08/10/2008,Y,119700,21.3,15.5
65434,107.0,Print,17/10/1978,Y,71823,75.0,54.0
128011,30876.0,Drawing,04/04/2019,Y,299311,,
6419,4048.0,Design,10/12/1999,Y,8095,29.8,21.1
13341,4126.0,Illustrated Book,05/10/1972,N,15414,22.5,22.0
87414,7166.0,Mies van der Rohe Archive,06/11/1974,N,106899,15.24003048,21.43129286
122280,32031.0,Illustrated Book,30/03/2017,Y,220122,10.5,10.0
16578,2361.0,Illustrated Book,03/11/1966,N,18871,46.3,31.0
68057,5640.0,Print,28/10/1969,Y,74802,28.2,65.4
4280,6032.0,Design,12/05/1943,N,5827,,
77605,4546.0,Print,04/12/1979,Y,86736,58.8,49.8
987,7327.0,Design,,Y,1696,,86.3602
24194,2981.0,Illustrated Book,06/10/1964,Y,26575,8.8,9.7
31589,4514.0,Drawing,27/02/1935,Y,34349,14.6,20.0
42745,5456.0,Photograph,27/03/1985,Y,46619,28.1,20.2
98588,2590.0,Photograph,10/11/1971,Y,139573,33.0,46.3
98485,3528.0,Print,12/03/1996,Y,138912,26.0,19.7
16584,2361.0,Illustrated Book,03/11/1966,N,18877,24.1,56.2
75976,710.0,Print,18/06/2008,Y,84640,24.9,19.9
26509,4016.0,Illustrated Book,06/10/1964,Y,28912,20.5,12.0
26576,4016.0,Illustrated Book,06/10/1964,Y,28979,33.5,25.6
81829,28591.0,Drawing,10/05/2005,Y,95705,28.0,38.1000762
116139,48050.0,Design,04/06/2015,N,192701,200.0,114.0
23068,1646.0,Illustrated Book,06/10/1964,N,25443,23.0,15.2
123442,6115.0,Photograph,,N,229533,35.4,27.9
19122,665.0,Illustrated Book,06/10/1964,Y,21474,14.9,14.0
98385,5569.0,Multiple,08/10/2008,N,138151,1.5,64.0
51523,2002.0,Photograph,12/10/2000,N,56059,33.0,22.0
48385,1801.0,Photograph,13/03/1980,N,52646,49.5,38.0
43,7056.0,Architecture,17/01/1995,Y,47,121.9,61.0
107309,101.0,Design,18/02/1943,N,163165,,
2054,9724.0,Design,01/04/1934,Y,3144,20.32,47.6251
23562,3842.0,Illustrated Book,09/11/1965,N,25937,28.1,22.7
129672,922.0,Illustrated Book,06/10/1964,Y,405475,18.4,18.3
32719,4840.0,Drawing,17/05/2000,Y,35801,24.4475,21.9075
3200,3860.0,Design,09/11/1965,Y,4543,5.08,1.27
6430,4048.0,Design,10/12/1999,Y,8106,36.8,26.4
22923,1646.0,Illustrated Book,06/10/1964,N,25297,5.6,5.1
57187,2647.0,Print,05/03/1998,Y,62575,16.4,24.0
126165,4929.0,Drawing,05/11/2018,N,289358,45.72009144,48.26009652
77149,1554.0,Drawing,18/02/1943,Y,86108,22.2,21.0
7178,595.0,Design,05/04/1940,Y,8870,193.0,96.5
61120,3130.0,Print,19/12/1958,Y,67009,7.4,12.0
12936,3213.0,Illustrated Book,12/10/1989,N,14997,35.2,27.8
20338,1055.0,Illustrated Book,06/10/1964,N,22701,29.5,23.8
36437,229.0,Photograph,06/03/1968,Y,40142,,
70313,21.0,Print,10/01/1974,Y,77251,57.0,76.1
92053,5497.0,Drawing,07/10/2009,Y,121700,47.94259589,60.96012192
115669,7500.0,Illustrated Book,17/12/2014,Y,191069,21.6,14.0
13453,3569.0,Illustrated Book,24/01/2001,Y,15550,21.4,13.9
23458,1739.0,Illustrated Book,06/10/1964,N,25833,18.1,15.0
102899,4671.0,Photograph,03/10/2011,Y,149073,23.9,18.0
31882,5889.0,Drawing,17/06/1947,Y,34703,71.1,76.2
85827,30912.0,Print,01/06/2006,N,103549,47.0,31.5
74507,23392.0,Photograph,13/12/2001,Y,82810,50.1,62.2
2427,5723.0,Architecture,25/10/1956,Y,3610,127.0003,190.1829
40637,5623.0,Photograph,07/01/1970,N,44429,20.3,15.5
69526,1156.0,Print,09/11/2000,Y,76399,149.5,120.5
73284,5302.0,Sculpture,08/05/1973,Y,81108,266.3,217.5
76468,1633.0,Drawing,10/10/1968,Y,85170,8.5725,6.985
35559,229.0,Photograph,06/03/1968,N,39264,,
53035,2002.0,Photograph,12/10/2000,N,57602,32.8,21.7
55725,5053.0,Print,30/01/1953,N,60921,24.1,17.8
9856,28.0,Illustrated Book,05/05/1982,N,11763,31.2,11.4
38470,229.0,Photograph,06/03/1968,N,42177,,
41148,5742.0,Photograph,26/02/1981,Y,44953,18.9,25.5
67532,6041.0,Print,29/12/1942,Y,74200,64.6,50.6
19921,24082.0,Illustrated Book,24/01/2001,N,22283,21.5,16.0
124801,710.0,Illustrated Book,03/10/2012,Y,277746,32.5,24.5
1689,6011.0,Design,17/03/1948,N,2691,8.3,22.2
41371,861.0,Photograph,10/03/1977,Y,45182,19.1,24.2
77871,7166.0,Mies van der Rohe Archive,,N,87325,15.24,21.59
115661,44655.0,Video,30/03/2015,Y,190986,,
63530,3201.0,Print,04/11/1992,Y,69689,37.8,24.5
45868,5956.0,Photograph,09/06/1977,Y,50022,25.0,37.0
128841,70943.0,Design,04/11/2019,Y,401452,44.76758954,29.21005842
45926,1877.0,Photograph,07/06/1990,Y,50083,38.3,37.7
62792,2678.0,Print,11/10/1966,Y,68901,76.7,56.4
1305,3091.0,Design,17/03/1948,Y,2202,2.54,54.6101
128017,30876.0,Drawing,04/04/2019,Y,299317,,
52869,3072.0,Photograph,05/11/1969,Y,57431,34.3,26.4
8408,3702.0,Illustrated Book,11/01/1966,N,10141,25.4,35.0
117825,36505.0,Installation,13/01/2009,N,197771,,
107932,8044.0,Photograph,02/10/2012,Y,164441,42.2,51.0
39981,229.0,Photograph,06/03/1968,Y,43745,,
105463,6011.0,Design,09/02/2012,Y,156166,50.8001016,31.7500635
49171,5238.0,Photograph,15/12/1988,N,53463,89.3,69.6
26394,5430.0,Illustrated Book,28/10/1969,Y,28797,49.0,49.8
125496,47646.0,Video,07/11/2018,Y,283992,,
113248,1777.0,Photograph,28/05/2015,Y,182794,18.4,24.0
73689,2141.0,Sculpture,07/12/1976,Y,81632,59.7,
41526,1000.0,Photograph,11/03/1993,Y,45347,24.7,16.9
125429,31589.0,Illustrated Book,,N,283838,19.2,21.5
98286,4930.0,Print,08/10/2008,N,137907,0.0,0.0
2056,1674.0,Design,07/11/1962,Y,3146,,15.24
96857,,(not assigned),08/10/2008,N,135299,5.4,4.8
34966,3542.0,Drawing,24/01/1975,Y,38604,12.7,12.7
59593,3542.0,Print,26/10/1982,Y,65283,20.3,27.6
92875,27881.0,Design,09/02/2006,Y,126072,14.76377953,10.47752096
1741,5970.0,Design,09/10/1957,Y,2757,14.0,
9712,369.0,Illustrated Book,06/04/1965,N,11606,9.3,3.7
123459,26336.0,Photograph,,N,229551,35.4,27.9
18986,665.0,Illustrated Book,06/10/1964,Y,21338,17.9,16.7
53669,60.0,Photograph,01/05/1968,N,58269,24.2,18.9
122975,1175.0,Photograph,26/10/2017,N,222764,40.64008128,50.8001016
124128,8595.0,Photograph,26/10/2017,Y,275293,5.08001016,5.08001016
129760,12074.0,Drawing,01/04/2020,Y,405669,30.8,22.22504445
96586,8383.0,Photograph,11/04/2007,Y,134893,20.32004064,25.4000508
59186,4823.0,Print,18/01/1983,Y,64846,114.3,60.6
16830,3814.0,Illustrated Book,29/09/1949,N,19128,16.1,11.3
129167,922.0,Illustrated Book,06/12/1966,Y,404862,7.1,9.1
79585,4975.0,Illustrated Book,24/01/2001,Y,91332,23.0,15.2
29463,2717.0,Illustrated Book,06/10/1964,N,31917,28.5,45.3
30158,4353.0,Illustrated Book,18/10/1967,N,32650,11.3,12.4
6900,23390.0,Design,10/12/1999,Y,8583,27.9,21.4
126195,5568.0,Drawing,05/11/2018,Y,289420,43.18008636,27.94005588
42299,6338.0,Photograph,12/02/1975,Y,46160,23.8,18.0
69795,6279.0,Print,10/10/1968,Y,76681,55.2,43.2
27051,4609.0,Illustrated Book,06/10/1964,Y,29456,16.5,10.6
27832,5053.0,Illustrated Book,06/10/1964,N,30245,23.2,17.2
41946,42208.0,Photograph,16/01/1941,Y,45795,18.4,24.4
6689,3197.0,Design,09/11/1965,Y,8371,95.8,62.7
82700,28708.0,Drawing,10/05/2005,Y,96628,31.1151,23.1775
74732,5749.0,Photograph,16/01/1941,N,83127,14.9,20.5
